"Exp","HMI","VPNr","GutGefallen","NichtGefallen","Verbessern","Anmerkungen","AllgAnregungen","TC01_ChangeAvailOthers","TC01_ImplemAvail","TC01_Instr","TC01_LevelOthers","TC01_observedLevel","TC01_RemarksTL","TC01_RemarksTP","TC02_ChangeAvailOthers","TC02_ImplemAvail","TC02_Instr","TC02_LevelOthers","TC02_observedLevel","TC02_RemarksTL","TC02_RemarksTP","TC03_ChangeAvailOthers","TC03_ImplemAvail","TC03_Instr","TC03_LevelOthers","TC03_observedLevel","TC03_RemarksTL","TC03_RemarksTP","TC03_TransProblemsOthers","TC04_ChangeAvailOthers","TC04_ImplemAvail","TC04_Instr","TC04_LevelOthers","TC04_observedLevel","TC04_RemarksTL","TC04_RemarksTP","TC05_ChangeAvailOthers","TC05_ImplemAvail","TC05_Instr","TC05_LevelOthers","TC05_observedLevel","TC05_RemarksTL","TC05_RemarksTP","TC05_TransProblemsOthers","TC06_ChangeAvailOthers","TC06_ChangeAvailReasonOthers","TC06_ImplemAvail","TC06_Instr","TC06_LevelOthers","TC06_observedLevel","TC06_RemarksTL","TC06_RemarksTP","TC07_ChangeAvailOthers","TC07_ImplemAvail","TC07_Instr","TC07_LevelOthers","TC07_observedLevel","TC07_RemarksTL","TC07_RemarksTP","TC08_ChangeAvailOthers","TC08_ImplemAvail","TC08_Instr","TC08_LevelOthers","TC08_observedLevel","TC08_RemarksTL","TC08_RemarksTP","TC09_ChangeAvailOthers","TC09_ImplemAvail","TC09_Instr","TC09_LevelOthers","TC09_observedLevel","TC09_RemarksTL","TC09_RemarksTP","TC09_TransProblemsOthers","TC10_ChangeAvailOthers","TC10_ChangeAvailReasonOthers","TC10_ImplemAvail","TC10_Instr","TC10_LevelOthers","TC10_observedLevel","TC10_RemarksTL","TC10_RemarksTP","TC10_TransProblemsOthers","TC11_ChangeAvailOthers","TC11_ImplemAvail","TC11_Instr","TC11_LevelOthers","TC11_observedLevel","TC11_RemarksTL","TC11_RemarksTP","TC11_TransProblemsOthers","TC12_ChangeAvailOthers","TC12_ChangeAvailReasonOthers","TC12_ImplemAvail","TC12_Instr","TC12_LevelOthers","TC12_observedLevel","TC12_RemarksTL","TC12_RemarksTP","TC12_TransProblemsOthers"
"2","LC",79,"Einfach Handhabung","Habe die unterschiedliche Stufen nicht genau erkenne können. Hätte mir vorher jemand erklären müssen. ","Bessere Erkennung in welcher Stufe ich mich befinde. ","Nein","Keine","",1000,0,"",0,"","Wenn sich etwas geändert hat, dann habe ich nichts bemerkt","",23,0,"",0,"P testet mit Händen von Lenkrad ob Auto automatisiert fährt ","","In Spur geblieben ",1000,3,"Assistenten",0,"P fährt manuell ohne Hände, VL greift kurz vor Ende der Fahrt ein, da Auto von Spur abzukommen droht","","","Steuer nicht mehr so fest in Hand halten",1000,3,"",2,"P sehr unsicher was automationsstufe angeht, Hände von l entfernt, Hinweis von VL um notbremsung zu vermeiden","","",1000,2,"",3,"","","Merke den unterschied nicht, wollte jetzt erstmal gucken ob das Auto wirklich in der Spur bleibt","Musste nicht mehr so viel lenken","",2,2,"",2,"Wieder hände von steuer, hod Meldung und eingriff von vl","Nachfrage was im assistiert gemacht werden muss. Erklärung vl, system überwachen","",1000,2,"",2,"Große Schwierigkeiten bei Beantwortung der 1. Frage","Von gefühl her automatisiert, kann es nicht genau sagen, musste ich wegen Geschwindigkeit hände an steuer tun? Blau und gelb in Anzeige, weiß aber nicht was was ist. Vom Gefühl her würde ich sagen gelb ist assistiert u blau automatisiert ","Farbe",23,2,"",3,"","","Lenkrad steuert",1000,3,"Kann ich nicht sagen",2,"Verwirrung warum h an l wenn Auto selber lenkt, geht davon aus dass Auto nur in automatisiert selber lenkt","Warum werden die Sachen so unmerklich gemacht, Stufe muss klar verständlich sein, ist für mich gar nicht nachvollziehbar. Dachte immer ich finde es über Fahrverhalten raus. Kein Problem mit Wechsel an sich, sondern mit Unterscheidung der stufen","","Hände von steuer","",0,0,"",3,"Keinerlei Reaktion auf Anzeige ","","","Hände vom steuer",23,3,"",3,"","","","Lenkrad hat gelenkt","",0,0,"",3,"Keinerlei Reaktion auf Anzeige,  Aufforderung zur Übernahme durch VL, da nur Hände ans Lenkrad genommen","","Drücken nicht, merke den unterschied immer noch nicht"
"2","HC",36,"Ja, ea war eine interessante Erfahrung.","Es war soweit in Ordnung, die Geschwindigkeit hätte höher sein können. ","Mehr Kurven und Hindernisse wären in dieser Testreihe interessant. ","Nein","Ich finde die Studie sehr gut, vielleicht irgendwann mit mehr Hindernissen und Kurven. ","",1000,0,"",0,"","","",23,0,"",0,"","","Tempomat und Spurassistenf",1000,3,"",2,"","","","Tempo und lenkung",1000,3,"",2,"","","",1000,2,"",3,"","","","Fahrzeug übernimmt kontrolle","",2,2,"",2,"","","",1000,2,"",2,"","Bin jetzt erst ein bisschen drauf gekommen ","",23,2,"",2,"P dachte bei verfügbarkeitsänderung dass Fahrzeug jetzt in automatisierten fahren ist","Erst im assistierten, dann ist das automatisierte gekommen","",1000,3,"",3,"","","","Musste wieder alles selber machen","",0,0,"",0,"","","","Spur und Geschwindigkeit von Auto übernommen",23,3,"",3,"","","","Selbst fahren müssen","Aufforderung durch ton",0,0,"",0,"","",""
"2","HC",37,"Lichtsignale und töne","","","","","",1000,0,"Normales fahren",0,"","","",23,0,"Normal ",0,"","Habe mich nicht getraut Tablet zu bedienen ","Spurhaltung",1000,3,"",2,"","","Wusste nicht was ich drücken muss, wusste nicht welche Taste assistiert und welche automatisiert,  da steht zweimal aut","",1000,3,"",3,"","Mir fällt es schwer mich auf Tablet zu konzentrieren,  habe das Gefühl ich muss auf Straße schauen. Tu mich etwas schwer mit automatisiert und assistiert (mit Begriffen und Einstellungen)","",1000,2,"",2,"","","","","",2,2,"",2,"","Unsicher ob nebenaufgabe machen soll oder nicht","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","Muss übernehmen ","",0,0,"",0,"","","","Beides verfügbar ",23,3,"",3,"","","","","",0,0,"",0,"","",""
"2","LC",80,"Erst mal nichts neues","Nicht klar bei Assistent. Welches eingeschaltet ist   und warum überhaupt zwei systeme","Einschaltknopf nicht erforderlich.   Nur ein System ","Verwirrend. Die zwei systeme","Kurvenfahrt vermisst.        Höheregeschwindikeit.    Mehr lenkbewegungen eingriffe","",1000,0,"",0,"","","",23,0,"",0,"P spielt surt und droht von Straße abzukommen, ","Dachte er hat automatisiertes fahren aktiviert, weil das Display das gesagt hat. ","",1000,3,"",0,"","Habe gedrückt, automatisiert würde aber nicht aktiviert. Gemerkt weil Auto langsamer geworden. Wäre gut wenn man einen Hinweis bekommt (z.b. grünes licht) sobald Assistenz aktiviert, vermisse Vibrationen am Lenkrad ","","",1000,3,"",0,"","Ganz normal gefahren,  ohne assistenz. Ich bin es ja gewohnt automatisiert zu fahren, hier merkt man gar nichts am Lenkrad.  Vielleicht drücke ich den falschen Knopf, vielleicht muss ich erst einschalten. Bin es von Mercedes anders gewöhnt. Warum muss ich erst einschalten wenn ich auch direkt automatisiert fahren könnte? Finde ich überflüssig ","Spur gehalten",1000,2,"Vollautomatisch ",2,"P sagt während der Fahrt, dass das Auto in die Spur zurück lenkt und deshalb im automatisierten sein müsste (WaR aber assistiert )","War nicht sicher welche Stufe ich hatte, das könnte ich nicht unterscheiden. System sollte mir klar machen was was ist","","","",2,2,"",0,"P hat Hände nicht am Lenkrad,  hod zeigt notbremsung,  p bremst runter . Tc wird manuell zu Ende gefahren ","Unsicher in welcher stufe ich mich befinde. Sollte klar kommuniziert werden und was ich nebenbei machen darf. Könnte auch auf Handy oder Tablet dann angezeigt werden","Geschwindigkeit und Spurghaltung ",1000,2,"",3,"","Immernoch unsicher in welcher stufe","",23,2,"",0,"Verstehe seine Aussage nicht. HOD überdeckt verfügbarkeitsmeldung. P bremst ab und bleibt stehen bei Notbremsung.  Tc wird manuell zuende gefahren ","System ist trotz Lenkrad Eingriff im automatisierten fahren ... Bin gewohnt dass das System neu startet wenn ich eingreife. War überrascht dass das Auto weitergefahren ist als ich in Lenkrad eingegriffen  habe","",1000,3,"Vollassistiert",0,"P spielt immer surt, dieht hod nie, scheint nicht zu verstehen wann jände ans steuer müssen. Bleibt immer stehen wenn das Auto notbremsung anzeigt","Mehr mit Tönen arbeiten  damit ich was merke wenn ich abgelenkt bin","Erkennte Unterschied zwischen stufen nicht","Hat anfangs bei einschalten nicht gelenkt","",0,0,"Vollautomatisch ",0,"Meldung überdeckt HOD, nur Ton  zu hören, daraufhin bremst p","","","",23,3,"",0,"Wieder HOD notbremsung,  manuell zu Ende gefahren ","","Nicht erkennbar , ist System ein oder aus, immer unsicher","Reagiert bei einschalten ","",0,0,"",0,"","","Erkenne immer noch nicht welches System aktiviert "
"2","HC",38,"Die gewohnte steuerung","Eher die Unklarheit am Anfang, diese hatsichaber schnell gelegt","Ich denke die Funktionalität passt bereits und würde für den test angepasst","Nein","Nein passt","",1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"",2,"","Unterschied zwischen automatisiert und assistiert war für mich noch nicht ganz eindeutig. Weiß auch nicht ob ich Meldung gesehen hätte wenn ich sehr abgelenkt bin (Hod)","","",1000,3,"",2,"P hat wohl verständnisprobleme mit dem Begriff   , habe nachgefragt,  verstehe ihre Aussage aber nicht so ganz","","Hätte auch in automatisiert schalten können",1000,2,"",2,"","","Hatte Probleme mit begrifflichkeiten, erst jetzt ist klar geworden, dass ich schon vorher eine Stufe weiter schalten sollte","","",2,2,"",2,"","","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","",0,0,"",0,"","Habe es aus augenwinkel gesehen, würde mir aber zusätzlichen sound wünschen ","","",23,3,"",3,"","","","","",0,0,"",0,"","","Unterbewusste reaktion war ganz leicht zu bremsen, damit ging es aber nicht weg, deshalb knopf gedrückt "
"2","LC",81,"Eigentlich unauffällig integriert aber nicht versteckt","Die Warnhinweise (Notbremsung) sind meiner Meinung nach zu unauffällig ","GEFAHRENHINWEISE vielleicht etwas auffälliger anzeigen","","Nein","",1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"",2,"","Hätte Verfügbarkeit prominenter erwartet und nicht so klein auf der rechten seite ","","",1000,3,"Level 3",3,"P beschreibt skala für Verfügbarkeit korrekt","","",1000,2,"",2,"","","","","Sensordefekt",2,2,"",2,"","","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","",0,0,"",0,"Hat die Anzeige gesehen, hat nicht reagiert weil auf Ansage gewartet","Hinweis sehr leicht zu verpassen, weil nur visuell und nicht akustisch. Notbremsung aufforderung da muss man ja sofort reagieren ","","",23,3,"",3,"","","","","",0,0,"",0,"Farbfehlsichtigkeit?","Notbremsung nur gelb dargestellt, in rot gewünscht, oder mit rotem Hintergrund ",""
"2","LC",82,"","Signalisierungen viel deutlicher","","","","",1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"",3,"","Muss je schlenker fahren um automation zu testen","","",1000,3,"",3,"","","",1000,2,"",0,"P bremst unaufgefordert um zu testen, tc manuell zu Ende gefahren","Wusste nicht, dass System ausschaltet wenn ich bremse . Komisch, dass das Bremsen die Stufe beendet, und komisch dass es keinen merklichen unterschied zwischen assistiert und automatisiert gibt","","","",2,2,"Zweite",2,"Hod notbremsung,  Aufforderung von vl","","",1000,2,"",0,"Automation durch lenken Übersteuert","","",23,2,"",0,"","","",1000,3,"",0,"Bremst und beendet die Automation unaufgefordert,  tc manuell zu Ende gefahren ","","","","",0,0,"",0,"","Systemgrenze,  übernehmen Sie. Was bedeutet das? Finde ich unlogisch. Wenn das Display so eine notbremsung anzeigt, ist das eine Katastrophe,  kann viel zu leicht übersehen werden , akustische Meldung fehlt ","","",23,3,"",3,"","","Finde es blöd das System einzuschalten und dann zu wechseln. Bei drei Stufen reicht doch ein Knopf für Stufe 0, assistiert und automatisiert ","","",0,0,"",0,"","",""
"3","HC",1,"The symbols were quite clear and the system gave me ample time to react to warnings and such.","It was sometimes unclear how to get back into manual driving mode","Maybe separate the button that allows for switching the automation levels up and down, it could be confusing to know if i was currently going up in automation levels or if i was going down","I really liked the flashing lights and signal warning, they were quite clear. This was also the first time I ever drove an automated car, so the experience was quite new and I did not fully trust the system at the beginning","I really enjoyed the study and it quite fun to drive what felt like a super futuristic car! Only thing I would change is the tightness on the eye tracker.",NA,1000,0,"",0,"","","Ass or wut available",23,0,"",2,"","","",1000,3,"",3,"Car irritating","","","",1000,3,"",3,"","","",1000,2,"",2,"","","","","",2,2,"",2,"Takes hands to steering wheel after hod","","",1000,2,"",2,"","","",23,2,"",2,"","I think I need to keep hands close to steering wheel in case sth goes wrong","",1000,3,"",3,"","","","","Limitation ahead",0,0,"",0,"","","Slightly unsure how to get back to manual driving","",23,3,"",3,"","",NA,"","",0,0,"",0,"","",""
"3","LC",51,"After a few try´s, I felt the HMI was extremly reliable. The HMI made the driving experience more comfortable.","I felt the HMI was not intuitive and a comfort level needed to be reached into order to be familiar with the controls. ","I would like to have a stronger notification system of HMI changes and warnings. ","Overall a good experience and I would use the HMI on a regular basis when driving. Once I understood how the system worked I would come to rely on it. ","An enjoayable study. One thing I would like to add is the definition between ''Automated'' and ''Assisted'' driving is still not clear. Deike was a wonderful instructor!",NA,1000,0,"Far left \\ automated?",0,"","I would not feel comfortable while driving automated, Id still be knowing that Im in control","",23,0,"",0,"","Secondary activities are very distracting","",1000,3,"Full automated",2,"","Hesitant at first. I felt the need to monitor the system","","",1000,3,"Fully automatic and cc",2,"","The more I get used to the car, I get more comfortable I get with letting the car drive
Feel guilty about giving the responsibility away","Hod",1000,2,"",3,"","Dont know difference between assisted and automated ; Only Started to feel comfortable after a while","Did not know which button to press, not intuitive","","",2,2,"",3,"","Assis5 driving, I dont understand what it does. Did not feel need to have foot on accelerator","",1000,2,"",3,"","Used to using it, starting to trust it.i dont follow my responsibility,feel guilty","",23,2,"",3,"","Feel more comfortable with secondary activities. Im not ashamed of this I trust it more, I dont look at speed anymore","",1000,3,"",2,"","Dont know difference between assisted and automated
I guess, automated lets me take off my hands, while assisted is mix of manual and automated","Still not intuitively confident with operating the buttons. Becomes easier","","",0,0,"Fully automatic",0,"","After I braked I needed to familiarize myself with how to get back to automated. Took me a while to see and register emergency brake","","",23,3,"Automatic",2,"","Way more comfortable with automated driving with doing secondary activities compared to manual driving",NA,"","",0,0,"Fully automatic",2,"","Fully confident that car can drive itself",""
"3","HC",2,"It was very easy to use, intuitive, and easy to learn. There was not an abundance of options, which made it simple to use on the go.","Sometimes it was hard to tell when I switched to automated driving that the car was in control. It might be helpful to have a physical indication (aside from just the display) that the car was driving autonomously.","See above. Otherwise it was great.","Nothing more than indicated above or my comments in the car. BMW has a great Navigation interaface vs. their competitors, and I think the design should not drift too far from that.","",NA,1000,0,"",0,"","","",23,0,"",0,"","Manual Icon Loks Like a waning ","",1000,3,"",3,"","I dont know whether bigger icon is the active level or the suggested level; slowed me down to 30kmh, felt little bit like an error","Had to guess which button to use","",1000,3,"Err",3,"Err","","",1000,2,"",2,"","Intuitive: tried to directly activate l3, but like this way better","","","Sensor not available",2,2,"",2,"","Icon on right confused me","",1000,2,"",2,"","Anticipated changes in availabilities coming from top","",23,2,"",2,"","","",1000,3,"",3,"","Didnt feel that the car is taking over when switching between manual and assisted, only display informs me","","","System overloaded\full",0,0,"",0,"","","","",23,3,"",3,"","Nothing except for display says the status is okay, on a straight I dont feel the car driving",NA,"","",0,0,"",0,"","",""
"3","LC",52,"Although the symbol for the assisted driving did not make much sense, it was easy to figure out as it was the middle symbol between the 3 which purose it served. Easy to figure out, intuitave, easy to switch between modes and the displays were easy on the eyes/nice to look at. ","I did not like that there was no sound associated with needing to suddenly switch from automated back to manuel. When something goes wrong in the car, like a sensor or system error, there should be noise/alarm or at the very lease vibration in the steering wheel to notify the driver's attention. If in automated the goal is for the driver to be able to realistically check emails, then they would not be looking constantly at the dashboard for a message to pop up saying that there could be an error and you need to switch back to manual. This feature made no sense to me and seems dangerous, therefore I would not trust using the automated system.","As stated above, there should be a sound or alarm when the driver would need to switch out of automated system to either assisted or manual. Especially is there is a sensor error or emergency braking is needed!","It was a little unclear which exact features were included in the assisted system. Intuitively I could feel that it controls acceleration, and at first I thought it took over the steering because I felt an immediate sensation in the steering wheel when I switched to assisted. However, I learned when the message appeared that I needed to keep my hands on the wheel. I wonder still what the other features of assisted driving would be, since I did not partake in switching lanes or anything other than driving straight.","Straightforward, easy and enjoyable experience, aside from the eye mask gave me a headache and began hurting and becoming really uncomfortable the last 15 minutes or so of the driving portion. The person assisting me in the experience was very friendly and helpful and made the experience pleasant for me!",NA,1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"",3,"","Took wrong level in the beginning, but no problem after hod","","",1000,3,"",3,"","","",1000,2,"",2,"","","","","",2,2,"",2,""," Not sure what Exactly the assisted driving features are, ","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","System failure",0,0,"",0,""," No noise, I was distracted ,could be dangerous","","",23,3,"",3,"","Noticed no notification,but the icons are now illuminated",NA,"","",0,0,"",0,"","",""
"3","LC",53,"it is very easy to use, I don`t have to learn so much","I can´t find anything, that was not good. ","A seperate button for assistant driving and one button for automatic driving would be good. ","The human-machine-interface I used was good. And I like the different colours between the different modes. The system was also easy to handle without a lot of instructions. ","The study and also the assistant driving was very interesting and I find the HMI is a very good thing. I would like to need it at every driving with my car. ",NA,1000,0,"",0,"","","Full automated and second",23,0,"",0,"","","",1000,3,"",3,"","","","",1000,3,"",3,"","","",1000,2,"",2,"","Removing hands is difficult,because I only drive assisted","","","",2,2,"",2,"","","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","",0,0,"",0,"","","","",23,3,"",3,"","",NA,"","Emergency brake",0,0,"",0,"","",""
"3","LC",54,"Quick response to setting the modes, and clarity about which mode I am in was very good. The steering feedback that pushes against small human inputs reminds me that it is working and helps build trust.","I would need more time with the system to develop more trust of it. If it were fitted to my car, and I had several weeks or months to get used to it, I think I would start to use it more often. ","The warning when losing support of automated features needs to be more clear. Especially when one is doing the secondary task, it is very easy to miss all of the warnings indicating that the functionality is going away.","A haptic and auditory feedback is necessary to notice the changes in availability, otherwise it is very easy to miss all of the warnings until the system turns itself off","Looking forward to see how it would impact the future of BMW cars!",NA,1000,0,"",0,"Hat L2 & l3 activated, ","","",23,0,"",0,"","","",1000,3,"",3,"","","Took a while to notice how to switch from assisted to automated","",1000,3,"",3,"","Strange to focus on surt, not trusting yet","",1000,2,"",2,"","","","","S.b",2,2,"",2,"Abgeworfen von auto wegen Regen kurz vor marker","","",1000,2,"",2,"","Starting to feel more comfortable with assisted","",23,2,"",2,"Abgeworfen wegen Regen kurz vor marker","","",1000,3,"",3,"","Learned that the system does actually steer and maintains speed","","","",0,0,"",0,"Not taken over even though he has seen it and as he said understood it","Noticing was problematic","","",23,3,"",3,"","Sceptically looking at display waiting for a warning, that didnt happen before",NA,"","",0,0,"",0,"","Little awkward that throttle was suddenly turned off
Took the warning seriously this time",""
"3","HC",3,"Everything was easy to use","I liked everything","Not at the moment","No","No, everything went well",NA,1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"",3,"","","","",1000,3,"",3,"","","",1000,2,"",2,"","Keep hands on steering wheel in assisted, I know that now","","Didnt read that part","",2,2,"",2,"","","",1000,2,"",2,"Distracted by car on track!","","",23,2,"",3,"","","",1000,3,"",3,"Break because of cars on road","","","","Not sure",0,0,"",0,"Eingreifen","","","",23,3,"",3,"","Understand that you can only activate automated via assisted",NA,"","Emergency brake",0,0,"",3,"Very late take over, Reading difficulties","",""
